country_or_area,commodity_transaction,year,unit,quantity,quantity_footnotes,category
Libya,Electricity - exports,2013,"Kilowatt-hours, million",1,,total_electricity
Lesotho,Electricity - exports,1999,"Kilowatt-hours, million",64.9,,total_electricity
Lesotho,Electricity - exports,2000,"Kilowatt-hours, million",12.6,,total_electricity
Lesotho,Electricity - exports,2001,"Kilowatt-hours, million",23.2,,total_electricity
Lesotho,Electricity - exports,2002,"Kilowatt-hours, million",35.3,,total_electricity
Lesotho,Electricity - exports,2003,"Kilowatt-hours, million",40.3,,total_electricity
Lesotho,Electricity - exports,2004,"Kilowatt-hours, million",6.1,,total_electricity
Lesotho,Electricity - exports,2005,"Kilowatt-hours, million",22.3,,total_electricity
Lesotho,Electricity - exports,2006,"Kilowatt-hours, million",11.2,,total_electricity
Lesotho,Electricity - exports,2007,"Kilowatt-hours, million",8.5,,total_electricity
Lesotho,Electricity - exports,2008,"Kilowatt-hours, million",3.8,,total_electricity
Lesotho,Electricity - exports,2009,"Kilowatt-hours, million",1.7,,total_electricity
Lesotho,Electricity - exports,2010,"Kilowatt-hours, million",5.5,,total_electricity
Lesotho,Electricity - exports,2011,"Kilowatt-hours, million",39.2,,total_electricity
Lesotho,Electricity - exports,2012,"Kilowatt-hours, million",21,,total_electricity
Lesotho,Electricity - exports,2013,"Kilowatt-hours, million",2.2,,total_electricity
Lesotho,Electricity - exports,2014,"Kilowatt-hours, million",2.92,,total_electricity
Latvia,Electricity - exports,1992,"Kilowatt-hours, million",2,,total_electricity
Latvia,Electricity - exports,1993,"Kilowatt-hours, million",170,,total_electricity
Latvia,Electricity - exports,1994,"Kilowatt-hours, million",830,,total_electricity
Latvia,Electricity - exports,1995,"Kilowatt-hours, million",391,,total_electricity
Latvia,Electricity - exports,1996,"Kilowatt-hours, million",211,,total_electricity
Latvia,Electricity - exports,1997,"Kilowatt-hours, million",1,,total_electricity
Latvia,Electricity - exports,1998,"Kilowatt-hours, million",385,,total_electricity
Latvia,Electricity - exports,1999,"Kilowatt-hours, million",642,,total_electricity
Latvia,Electricity - exports,2000,"Kilowatt-hours, million",322,,total_electricity
Latvia,Electricity - exports,2001,"Kilowatt-hours, million",457,,total_electricity
Latvia,Electricity - exports,2002,"Kilowatt-hours, million",490,,total_electricity
Latvia,Electricity - exports,2003,"Kilowatt-hours, million",38,,total_electricity
Latvia,Electricity - exports,2004,"Kilowatt-hours, million",636,,total_electricity
Latvia,Electricity - exports,2005,"Kilowatt-hours, million",707,,total_electricity
Latvia,Electricity - exports,2006,"Kilowatt-hours, million",302,,total_electricity
Latvia,Electricity - exports,2007,"Kilowatt-hours, million",1964,,total_electricity
Latvia,Electricity - exports,2008,"Kilowatt-hours, million",2123,,total_electricity
Latvia,Electricity - exports,2009,"Kilowatt-hours, million",2605,,total_electricity
Latvia,Electricity - exports,2010,"Kilowatt-hours, million",3100,,total_electricity
Latvia,Electricity - exports,2011,"Kilowatt-hours, million",2764,,total_electricity
Latvia,Electricity - exports,2012,"Kilowatt-hours, million",3244,,total_electricity
Latvia,Electricity - exports,2013,"Kilowatt-hours, million",3650,,total_electricity
Latvia,Electricity - exports,2014,"Kilowatt-hours, million",3023,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,1990,"Kilowatt-hours, million",595.1927,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,1991,"Kilowatt-hours, million",562.5868,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,1992,"Kilowatt-hours, million",459.8181,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,1993,"Kilowatt-hours, million",595.7862,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,1994,"Kilowatt-hours, million",829.2506,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,1995,"Kilowatt-hours, million",675.5469,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,1996,"Kilowatt-hours, million",792.4309,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,1997,"Kilowatt-hours, million",710.2117,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,1998,"Kilowatt-hours, million",1614.4487,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,1999,"Kilowatt-hours, million",2228.811,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2000,"Kilowatt-hours, million",2961.5883,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2001,"Kilowatt-hours, million",2871.4096,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2002,"Kilowatt-hours, million",2665.5643,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2003,"Kilowatt-hours, million",2284.4369,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2004,"Kilowatt-hours, million",2422.5146,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2005,"Kilowatt-hours, million",2496.2157,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2006,"Kilowatt-hours, million",2501.2989,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2007,"Kilowatt-hours, million",2226.4349,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2008,"Kilowatt-hours, million",2277.1089,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2009,"Kilowatt-hours, million",1939.367,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2010,"Kilowatt-hours, million",2020.083,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2011,"Kilowatt-hours, million",2020,1,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2012,"Kilowatt-hours, million",2020,1,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2013,"Kilowatt-hours, million",876,,total_electricity
Lao People's Dem. Rep.,Electricity - exports,2014,"Kilowatt-hours, million",630,,total_electricity
Kyrgyzstan,Electricity - exports,1992,"Kilowatt-hours, million",2176,,total_electricity
Kyrgyzstan,Electricity - exports,1993,"Kilowatt-hours, million",1023,,total_electricity
Kyrgyzstan,Electricity - exports,1994,"Kilowatt-hours, million",2377,,total_electricity
Kyrgyzstan,Electricity - exports,1995,"Kilowatt-hours, million",1622,,total_electricity
Kyrgyzstan,Electricity - exports,1996,"Kilowatt-hours, million",2881,,total_electricity
Kyrgyzstan,Electricity - exports,1997,"Kilowatt-hours, million",2417,,total_electricity
Kyrgyzstan,Electricity - exports,1998,"Kilowatt-hours, million",998,,total_electricity
Kyrgyzstan,Electricity - exports,1999,"Kilowatt-hours, million",2011,,total_electricity
Kyrgyzstan,Electricity - exports,2000,"Kilowatt-hours, million",3153,,total_electricity
Kyrgyzstan,Electricity - exports,2001,"Kilowatt-hours, million",2165,,total_electricity
Kyrgyzstan,Electricity - exports,2002,"Kilowatt-hours, million",1062,,total_electricity
Kyrgyzstan,Electricity - exports,2003,"Kilowatt-hours, million",1716,,total_electricity
Kyrgyzstan,Electricity - exports,2004,"Kilowatt-hours, million",3382,,total_electricity
Kyrgyzstan,Electricity - exports,2005,"Kilowatt-hours, million",2684,,total_electricity
Kyrgyzstan,Electricity - exports,2006,"Kilowatt-hours, million",2521,,total_electricity
Kyrgyzstan,Electricity - exports,2007,"Kilowatt-hours, million",2579,,total_electricity
Kyrgyzstan,Electricity - exports,2008,"Kilowatt-hours, million",868,,total_electricity
Kyrgyzstan,Electricity - exports,2009,"Kilowatt-hours, million",1251,,total_electricity
Kyrgyzstan,Electricity - exports,2010,"Kilowatt-hours, million",1828,,total_electricity
Kyrgyzstan,Electricity - exports,2011,"Kilowatt-hours, million",2848,,total_electricity
Kyrgyzstan,Electricity - exports,2012,"Kilowatt-hours, million",1840,,total_electricity
Kyrgyzstan,Electricity - exports,2013,"Kilowatt-hours, million",377,,total_electricity
Kyrgyzstan,Electricity - exports,2014,"Kilowatt-hours, million",72,,total_electricity
Kenya,Electricity - exports,2001,"Kilowatt-hours, million",0,,total_electricity
Kenya,Electricity - exports,2002,"Kilowatt-hours, million",0,,total_electricity
Kenya,Electricity - exports,2003,"Kilowatt-hours, million",0,,total_electricity
Kenya,Electricity - exports,2004,"Kilowatt-hours, million",0,,total_electricity
Kenya,Electricity - exports,2005,"Kilowatt-hours, million",24.4,,total_electricity
Kenya,Electricity - exports,2006,"Kilowatt-hours, million",46.7,,total_electricity
Kenya,Electricity - exports,2007,"Kilowatt-hours, million",58.3,,total_electricity
Kenya,Electricity - exports,2008,"Kilowatt-hours, million",41,,total_electricity
Kenya,Electricity - exports,2009,"Kilowatt-hours, million",27,,total_electricity
Kenya,Electricity - exports,2010,"Kilowatt-hours, million",29.6,,total_electricity
Kenya,Electricity - exports,2011,"Kilowatt-hours, million",37.3,,total_electricity
Kenya,Electricity - exports,2012,"Kilowatt-hours, million",32.7,,total_electricity
Kenya,Electricity - exports,2013,"Kilowatt-hours, million",36.4,,total_electricity
Kenya,Electricity - exports,2014,"Kilowatt-hours, million",27,,total_electricity
Kazakhstan,Electricity - exports,1992,"Kilowatt-hours, million",15447,,total_electricity
Kazakhstan,Electricity - exports,1993,"Kilowatt-hours, million",6000,,total_electricity
Kazakhstan,Electricity - exports,1994,"Kilowatt-hours, million",0,,total_electricity
Kazakhstan,Electricity - exports,1995,"Kilowatt-hours, million",0,,total_electricity
Kazakhstan,Electricity - exports,1996,"Kilowatt-hours, million",26,,total_electricity
Kazakhstan,Electricity - exports,1997,"Kilowatt-hours, million",1,,total_electricity
Kazakhstan,Electricity - exports,1998,"Kilowatt-hours, million",3441,,total_electricity
Kazakhstan,Electricity - exports,1999,"Kilowatt-hours, million",85,,total_electricity
Kazakhstan,Electricity - exports,2000,"Kilowatt-hours, million",85,,total_electricity
Kazakhstan,Electricity - exports,2001,"Kilowatt-hours, million",1637,,total_electricity
Kazakhstan,Electricity - exports,2002,"Kilowatt-hours, million",2000,,total_electricity
Kazakhstan,Electricity - exports,2003,"Kilowatt-hours, million",4975,,total_electricity
Kazakhstan,Electricity - exports,2004,"Kilowatt-hours, million",7403,,total_electricity
Kazakhstan,Electricity - exports,2005,"Kilowatt-hours, million",3978,,total_electricity
Kazakhstan,Electricity - exports,2006,"Kilowatt-hours, million",3326,,total_electricity
Kazakhstan,Electricity - exports,2007,"Kilowatt-hours, million",3616,,total_electricity
Kazakhstan,Electricity - exports,2008,"Kilowatt-hours, million",2483,,total_electricity
Kazakhstan,Electricity - exports,2009,"Kilowatt-hours, million",2378,,total_electricity
Kazakhstan,Electricity - exports,2010,"Kilowatt-hours, million",1560.2,,total_electricity
Kazakhstan,Electricity - exports,2011,"Kilowatt-hours, million",1809,,total_electricity
Kazakhstan,Electricity - exports,2012,"Kilowatt-hours, million",2933,,total_electricity
Kazakhstan,Electricity - exports,2013,"Kilowatt-hours, million",2996,,total_electricity
Kazakhstan,Electricity - exports,2014,"Kilowatt-hours, million",2917,,total_electricity
Jordan,Electricity - exports,1990,"Kilowatt-hours, million",0,,total_electricity
Jordan,Electricity - exports,1991,"Kilowatt-hours, million",0,,total_electricity
Jordan,Electricity - exports,1992,"Kilowatt-hours, million",0,,total_electricity
Jordan,Electricity - exports,1993,"Kilowatt-hours, million",0,1,total_electricity
Jordan,Electricity - exports,1994,"Kilowatt-hours, million",0,,total_electricity
Jordan,Electricity - exports,1995,"Kilowatt-hours, million",0,,total_electricity
Jordan,Electricity - exports,1996,"Kilowatt-hours, million",2,,total_electricity
Jordan,Electricity - exports,1997,"Kilowatt-hours, million",3,,total_electricity
Jordan,Electricity - exports,1998,"Kilowatt-hours, million",4,,total_electricity
Jordan,Electricity - exports,1999,"Kilowatt-hours, million",5,,total_electricity
Jordan,Electricity - exports,2000,"Kilowatt-hours, million",5,,total_electricity
Jordan,Electricity - exports,2001,"Kilowatt-hours, million",2,,total_electricity
Jordan,Electricity - exports,2002,"Kilowatt-hours, million",1,,total_electricity
Jordan,Electricity - exports,2003,"Kilowatt-hours, million",3,,total_electricity
Jordan,Electricity - exports,2004,"Kilowatt-hours, million",0,,total_electricity
Jordan,Electricity - exports,2005,"Kilowatt-hours, million",4,,total_electricity
Jordan,Electricity - exports,2006,"Kilowatt-hours, million",36,,total_electricity
Jordan,Electricity - exports,2007,"Kilowatt-hours, million",176,,total_electricity
Jordan,Electricity - exports,2008,"Kilowatt-hours, million",323,,total_electricity
Jordan,Electricity - exports,2009,"Kilowatt-hours, million",139,,total_electricity
Jordan,Electricity - exports,2010,"Kilowatt-hours, million",58,,total_electricity
Jordan,Electricity - exports,2011,"Kilowatt-hours, million",86,,total_electricity
Jordan,Electricity - exports,2012,"Kilowatt-hours, million",104,,total_electricity
Jordan,Electricity - exports,2013,"Kilowatt-hours, million",59,,total_electricity
Jordan,Electricity - exports,2014,"Kilowatt-hours, million",64,,total_electricity
Italy,Electricity - exports,1990,"Kilowatt-hours, million",922,,total_electricity
Italy,Electricity - exports,1991,"Kilowatt-hours, million",372,,total_electricity
Italy,Electricity - exports,1992,"Kilowatt-hours, million",647,,total_electricity
Italy,Electricity - exports,1993,"Kilowatt-hours, million",677,,total_electricity
Italy,Electricity - exports,1994,"Kilowatt-hours, million",1096,,total_electricity
Italy,Electricity - exports,1995,"Kilowatt-hours, million",1235,,total_electricity
Italy,Electricity - exports,1996,"Kilowatt-hours, million",760,,total_electricity
Italy,Electricity - exports,1997,"Kilowatt-hours, million",995,,total_electricity
Italy,Electricity - exports,1998,"Kilowatt-hours, million",901,,total_electricity
Italy,Electricity - exports,1999,"Kilowatt-hours, million",528,,total_electricity
Italy,Electricity - exports,2000,"Kilowatt-hours, million",484,,total_electricity
Italy,Electricity - exports,2001,"Kilowatt-hours, million",549,,total_electricity
Italy,Electricity - exports,2002,"Kilowatt-hours, million",922,,total_electricity
Italy,Electricity - exports,2003,"Kilowatt-hours, million",518,,total_electricity
Italy,Electricity - exports,2004,"Kilowatt-hours, million",791,,total_electricity
Italy,Electricity - exports,2005,"Kilowatt-hours, million",1109,,total_electricity
Italy,Electricity - exports,2006,"Kilowatt-hours, million",1611,,total_electricity
Italy,Electricity - exports,2007,"Kilowatt-hours, million",2648,,total_electricity
Italy,Electricity - exports,2008,"Kilowatt-hours, million",3398,,total_electricity
Italy,Electricity - exports,2009,"Kilowatt-hours, million",2111,,total_electricity
Italy,Electricity - exports,2010,"Kilowatt-hours, million",1827,,total_electricity
Italy,Electricity - exports,2011,"Kilowatt-hours, million",1787,,total_electricity
Italy,Electricity - exports,2012,"Kilowatt-hours, million",2304,,total_electricity
Italy,Electricity - exports,2013,"Kilowatt-hours, million",2200,,total_electricity
Italy,Electricity - exports,2014,"Kilowatt-hours, million",3031,,total_electricity
Israel,Electricity - exports,1990,"Kilowatt-hours, million",456,,total_electricity
Israel,Electricity - exports,1991,"Kilowatt-hours, million",744,,total_electricity
Israel,Electricity - exports,1992,"Kilowatt-hours, million",615,,total_electricity
Israel,Electricity - exports,1993,"Kilowatt-hours, million",630,,total_electricity
Israel,Electricity - exports,1994,"Kilowatt-hours, million",735,,total_electricity
Israel,Electricity - exports,1995,"Kilowatt-hours, million",914,,total_electricity
Israel,Electricity - exports,1996,"Kilowatt-hours, million",979,,total_electricity
Israel,Electricity - exports,1997,"Kilowatt-hours, million",1170,,total_electricity
Israel,Electricity - exports,1998,"Kilowatt-hours, million",1055,,total_electricity
Israel,Electricity - exports,1999,"Kilowatt-hours, million",1272,,total_electricity
Israel,Electricity - exports,2000,"Kilowatt-hours, million",1457,,total_electricity
Israel,Electricity - exports,2001,"Kilowatt-hours, million",1399,,total_electricity
Israel,Electricity - exports,2002,"Kilowatt-hours, million",1387,,total_electricity
Israel,Electricity - exports,2003,"Kilowatt-hours, million",1470,,total_electricity
Israel,Electricity - exports,2004,"Kilowatt-hours, million",1459,,total_electricity
Israel,Electricity - exports,2005,"Kilowatt-hours, million",1667,,total_electricity
Israel,Electricity - exports,2006,"Kilowatt-hours, million",1844,,total_electricity
Israel,Electricity - exports,2007,"Kilowatt-hours, million",2081,,total_electricity
Israel,Electricity - exports,2008,"Kilowatt-hours, million",3666,,total_electricity
Israel,Electricity - exports,2009,"Kilowatt-hours, million",3783,,total_electricity
Israel,Electricity - exports,2010,"Kilowatt-hours, million",3966,,total_electricity
Israel,Electricity - exports,2011,"Kilowatt-hours, million",4222,,total_electricity
Israel,Electricity - exports,2012,"Kilowatt-hours, million",4434,,total_electricity
Israel,Electricity - exports,2013,"Kilowatt-hours, million",4675,,total_electricity
Israel,Electricity - exports,2014,"Kilowatt-hours, million",4844,,total_electricity
Isle of Man,Electricity - exports,2002,"Kilowatt-hours, million",4,1,total_electricity
Isle of Man,Electricity - exports,2003,"Kilowatt-hours, million",4,,total_electricity
Isle of Man,Electricity - exports,2004,"Kilowatt-hours, million",6,,total_electricity
Isle of Man,Electricity - exports,2005,"Kilowatt-hours, million",49,,total_electricity
Isle of Man,Electricity - exports,2006,"Kilowatt-hours, million",24,,total_electricity
Isle of Man,Electricity - exports,2007,"Kilowatt-hours, million",71,,total_electricity
Isle of Man,Electricity - exports,2008,"Kilowatt-hours, million",96,,total_electricity
Isle of Man,Electricity - exports,2009,"Kilowatt-hours, million",114,,total_electricity
Isle of Man,Electricity - exports,2010,"Kilowatt-hours, million",108,,total_electricity
Isle of Man,Electricity - exports,2011,"Kilowatt-hours, million",115,,total_electricity
Isle of Man,Electricity - exports,2012,"Kilowatt-hours, million",48,,total_electricity
Isle of Man,Electricity - exports,2013,"Kilowatt-hours, million",77,,total_electricity
Isle of Man,Electricity - exports,2014,"Kilowatt-hours, million",93,,total_electricity
Ireland,Electricity - exports,1995,"Kilowatt-hours, million",35,,total_electricity
Ireland,Electricity - exports,1996,"Kilowatt-hours, million",182,,total_electricity
Ireland,Electricity - exports,1997,"Kilowatt-hours, million",76,,total_electricity
Ireland,Electricity - exports,1998,"Kilowatt-hours, million",73,,total_electricity
Ireland,Electricity - exports,1999,"Kilowatt-hours, million",49,,total_electricity
Ireland,Electricity - exports,2000,"Kilowatt-hours, million",71,,total_electricity
Ireland,Electricity - exports,2001,"Kilowatt-hours, million",288,,total_electricity
Ireland,Electricity - exports,2002,"Kilowatt-hours, million",62,,total_electricity
Ireland,Electricity - exports,2003,"Kilowatt-hours, million",10,,total_electricity
Ireland,Electricity - exports,2004,"Kilowatt-hours, million",0,,total_electricity
Ireland,Electricity - exports,2005,"Kilowatt-hours, million",1,,total_electricity
Ireland,Electricity - exports,2006,"Kilowatt-hours, million",9,,total_electricity
Ireland,Electricity - exports,2007,"Kilowatt-hours, million",82,,total_electricity
Ireland,Electricity - exports,2008,"Kilowatt-hours, million",303,,total_electricity
Ireland,Electricity - exports,2009,"Kilowatt-hours, million",175,,total_electricity
Ireland,Electricity - exports,2010,"Kilowatt-hours, million",290,,total_electricity
Ireland,Electricity - exports,2011,"Kilowatt-hours, million",242,,total_electricity
Ireland,Electricity - exports,2012,"Kilowatt-hours, million",370,,total_electricity
Ireland,Electricity - exports,2013,"Kilowatt-hours, million",383,,total_electricity
Ireland,Electricity - exports,2014,"Kilowatt-hours, million",704,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,1993,"Kilowatt-hours, million",193,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,1994,"Kilowatt-hours, million",197,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,1995,"Kilowatt-hours, million",157,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,1996,"Kilowatt-hours, million",384,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,1997,"Kilowatt-hours, million",522,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,1998,"Kilowatt-hours, million",617,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,1999,"Kilowatt-hours, million",44,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2000,"Kilowatt-hours, million",43,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2001,"Kilowatt-hours, million",43,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2002,"Kilowatt-hours, million",42,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2003,"Kilowatt-hours, million",41,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2004,"Kilowatt-hours, million",1837,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2005,"Kilowatt-hours, million",2759,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2006,"Kilowatt-hours, million",2775,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2007,"Kilowatt-hours, million",2520,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2008,"Kilowatt-hours, million",3875,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2009,"Kilowatt-hours, million",6152,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2010,"Kilowatt-hours, million",6707,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2011,"Kilowatt-hours, million",8668,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2012,"Kilowatt-hours, million",11029,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2013,"Kilowatt-hours, million",11586,,total_electricity
Iran (Islamic Rep. of),Electricity - exports,2014,"Kilowatt-hours, million",9660,,total_electricity
India,Electricity - exports,1990,"Kilowatt-hours, million",64,,total_electricity
India,Electricity - exports,1991,"Kilowatt-hours, million",53,,total_electricity
India,Electricity - exports,1992,"Kilowatt-hours, million",146,,total_electricity
India,Electricity - exports,1993,"Kilowatt-hours, million",101,,total_electricity
India,Electricity - exports,1994,"Kilowatt-hours, million",57,,total_electricity
India,Electricity - exports,1995,"Kilowatt-hours, million",50,,total_electricity
India,Electricity - exports,1996,"Kilowatt-hours, million",84,,total_electricity
India,Electricity - exports,1997,"Kilowatt-hours, million",321,,total_electricity
India,Electricity - exports,1998,"Kilowatt-hours, million",270,,total_electricity
India,Electricity - exports,1999,"Kilowatt-hours, million",201,,total_electricity
India,Electricity - exports,2000,"Kilowatt-hours, million",195,,total_electricity
India,Electricity - exports,2001,"Kilowatt-hours, million",187,,total_electricity
India,Electricity - exports,2002,"Kilowatt-hours, million",175,,total_electricity
India,Electricity - exports,2003,"Kilowatt-hours, million",58,,total_electricity
India,Electricity - exports,2004,"Kilowatt-hours, million",40,,total_electricity
India,Electricity - exports,2005,"Kilowatt-hours, million",209,,total_electricity
India,Electricity - exports,2006,"Kilowatt-hours, million",216,,total_electricity
India,Electricity - exports,2007,"Kilowatt-hours, million",290,,total_electricity
India,Electricity - exports,2008,"Kilowatt-hours, million",327,,total_electricity
India,Electricity - exports,2009,"Kilowatt-hours, million",519,,total_electricity
India,Electricity - exports,2010,"Kilowatt-hours, million",584,,total_electricity
India,Electricity - exports,2011,"Kilowatt-hours, million",0,,total_electricity
India,Electricity - exports,2012,"Kilowatt-hours, million",0,,total_electricity
India,Electricity - exports,2013,"Kilowatt-hours, million",0,,total_electricity
India,Electricity - exports,2014,"Kilowatt-hours, million",0,,total_electricity
Hungary,Electricity - exports,1990,"Kilowatt-hours, million",2152,,total_electricity
Hungary,Electricity - exports,1991,"Kilowatt-hours, million",1059,,total_electricity
Hungary,Electricity - exports,1992,"Kilowatt-hours, million",1521,,total_electricity
Hungary,Electricity - exports,1993,"Kilowatt-hours, million",1619,,total_electricity
Hungary,Electricity - exports,1994,"Kilowatt-hours, million",920,,total_electricity
Hungary,Electricity - exports,1995,"Kilowatt-hours, million",805,,total_electricity
Hungary,Electricity - exports,1996,"Kilowatt-hours, million",1276,,total_electricity
Hungary,Electricity - exports,1997,"Kilowatt-hours, million",2261,,total_electricity
Hungary,Electricity - exports,1998,"Kilowatt-hours, million",2614,,total_electricity
Hungary,Electricity - exports,1999,"Kilowatt-hours, million",3286,,total_electricity
Hungary,Electricity - exports,2000,"Kilowatt-hours, million",6083,,total_electricity
Hungary,Electricity - exports,2001,"Kilowatt-hours, million",7232,,total_electricity
Hungary,Electricity - exports,2002,"Kilowatt-hours, million",8349,,total_electricity
Hungary,Electricity - exports,2003,"Kilowatt-hours, million",7138,,total_electricity
Hungary,Electricity - exports,2004,"Kilowatt-hours, million",3056,,total_electricity
Hungary,Electricity - exports,2005,"Kilowatt-hours, million",9410,,total_electricity
Hungary,Electricity - exports,2006,"Kilowatt-hours, million",8186,,total_electricity
Hungary,Electricity - exports,2007,"Kilowatt-hours, million",10694,,total_electricity
Hungary,Electricity - exports,2008,"Kilowatt-hours, million",8871,,total_electricity
Hungary,Electricity - exports,2009,"Kilowatt-hours, million",5459,,total_electricity
Hungary,Electricity - exports,2010,"Kilowatt-hours, million",4702,,total_electricity
Hungary,Electricity - exports,2011,"Kilowatt-hours, million",8021,,total_electricity
Hungary,Electricity - exports,2012,"Kilowatt-hours, million",9003,,total_electricity
Hungary,Electricity - exports,2013,"Kilowatt-hours, million",4758,,total_electricity
Hungary,Electricity - exports,2014,"Kilowatt-hours, million",5689,,total_electricity
Honduras,Electricity - exports,1990,"Kilowatt-hours, million",308,,total_electricity
Honduras,Electricity - exports,1991,"Kilowatt-hours, million",200,,total_electricity
Honduras,Electricity - exports,1992,"Kilowatt-hours, million",8,,total_electricity
Honduras,Electricity - exports,1993,"Kilowatt-hours, million",13,,total_electricity
Honduras,Electricity - exports,1994,"Kilowatt-hours, million",6,,total_electricity
Honduras,Electricity - exports,1995,"Kilowatt-hours, million",30,,total_electricity
Honduras,Electricity - exports,1996,"Kilowatt-hours, million",160,,total_electricity
Honduras,Electricity - exports,1997,"Kilowatt-hours, million",6,,total_electricity
Honduras,Electricity - exports,1998,"Kilowatt-hours, million",16,,total_electricity
Honduras,Electricity - exports,1999,"Kilowatt-hours, million",6,,total_electricity
Honduras,Electricity - exports,2000,"Kilowatt-hours, million",5,,total_electricity
Honduras,Electricity - exports,2003,"Kilowatt-hours, million",0,,total_electricity
Honduras,Electricity - exports,2004,"Kilowatt-hours, million",0,,total_electricity
Honduras,Electricity - exports,2005,"Kilowatt-hours, million",2,,total_electricity
Honduras,Electricity - exports,2006,"Kilowatt-hours, million",11,,total_electricity
Honduras,Electricity - exports,2007,"Kilowatt-hours, million",23,,total_electricity
Honduras,Electricity - exports,2008,"Kilowatt-hours, million",12,,total_electricity
Honduras,Electricity - exports,2009,"Kilowatt-hours, million",46,,total_electricity
Honduras,Electricity - exports,2010,"Kilowatt-hours, million",13,,total_electricity
Honduras,Electricity - exports,2011,"Kilowatt-hours, million",127,,total_electricity
Honduras,Electricity - exports,2012,"Kilowatt-hours, million",79,,total_electricity
Honduras,Electricity - exports,2013,"Kilowatt-hours, million",156,,total_electricity
Honduras,Electricity - exports,2014,"Kilowatt-hours, million",505,,total_electricity
Guatemala,Electricity - exports,1992,"Kilowatt-hours, million",89,,total_electricity
Guatemala,Electricity - exports,1993,"Kilowatt-hours, million",90,,total_electricity
Guatemala,Electricity - exports,1994,"Kilowatt-hours, million",31,,total_electricity
Guatemala,Electricity - exports,1995,"Kilowatt-hours, million",30,,total_electricity
Guatemala,Electricity - exports,1996,"Kilowatt-hours, million",43,,total_electricity
Guatemala,Electricity - exports,1997,"Kilowatt-hours, million",106,,total_electricity
Guatemala,Electricity - exports,1998,"Kilowatt-hours, million",61,,total_electricity
Guatemala,Electricity - exports,1999,"Kilowatt-hours, million",465,,total_electricity
Guatemala,Electricity - exports,2000,"Kilowatt-hours, million",827,,total_electricity
Guatemala,Electricity - exports,2001,"Kilowatt-hours, million",336,,total_electricity
Guatemala,Electricity - exports,2002,"Kilowatt-hours, million",440,,total_electricity
Guatemala,Electricity - exports,2003,"Kilowatt-hours, million",428,,total_electricity
Guatemala,Electricity - exports,2004,"Kilowatt-hours, million",464,,total_electricity
Guatemala,Electricity - exports,2005,"Kilowatt-hours, million",335,,total_electricity
Guatemala,Electricity - exports,2006,"Kilowatt-hours, million",88,,total_electricity
Guatemala,Electricity - exports,2007,"Kilowatt-hours, million",132,,total_electricity
Guatemala,Electricity - exports,2008,"Kilowatt-hours, million",76,,total_electricity
Guatemala,Electricity - exports,2009,"Kilowatt-hours, million",94,,total_electricity
Guatemala,Electricity - exports,2010,"Kilowatt-hours, million",139,,total_electricity
